ToDrop,State,County,LifeExpectancy,LifeExpectancyStandardError
29344,Louisiana,"St. Tammany Parish, LA",76.7,1.1435
29345,Louisiana,"St. Tammany Parish, LA",75.4,1.2212
29346,Louisiana,"St. Tammany Parish, LA",75.7,1.2841
29347,Louisiana,"St. Tammany Parish, LA",69.8,1.5117
29348,Louisiana,"St. Tammany Parish, LA",75.9,1.7242
29349,Louisiana,"St. Tammany Parish, LA",76.6,2.392
29350,Louisiana,"St. Tammany Parish, LA",75.8,0.9728
29351,Louisiana,"St. Tammany Parish, LA",78.8,1.0942
29352,Louisiana,"St. Tammany Parish, LA",83.0,2.9641
29353,Louisiana,"St. Tammany Parish, LA",80.3,1.3444
29354,Louisiana,"St. Tammany Parish, LA",76.9,1.7781
29355,Louisiana,"St. Tammany Parish, LA",78.8,1.3868
29356,Louisiana,"St. Tammany Parish, LA",78.30946714719724,1.8558322362542448
29357,Louisiana,"St. Tammany Parish, LA",81.5,1.9154
29358,Louisiana,St. Tammany Parish,78.30946714719724,1.8558322362542448
29359,Louisiana,"Tangipahoa Parish, LA",72.2,1.1265
29360,Louisiana,"Tangipahoa Parish, LA",72.8,1.8612
29361,Louisiana,"Tangipahoa Parish, LA",72.8,0.9693
29362,Louisiana,"Tangipahoa Parish, LA",77.7,1.8493
29363,Louisiana,"Tangipahoa Parish, LA",74.9,2.1624
29364,Louisiana,"Tangipahoa Parish, LA",74.2,1.0577
29365,Louisiana,"Tangipahoa Parish, LA",77.2,2.0942
29366,Louisiana,"Tangipahoa Parish, LA",76.7,1.9654
29367,Louisiana,"Tangipahoa Parish, LA",76.2,1.5501
29368,Louisiana,"Tangipahoa Parish, LA",75.2,1.481
29369,Louisiana,"Tangipahoa Parish, LA",72.7,1.8005
29370,Louisiana,"Tangipahoa Parish, LA",71.6,3.2308
29371,Louisiana,"Tangipahoa Parish, LA",76.0,1.6752
29372,Louisiana,"Tangipahoa Parish, LA",70.3,1.3701
29373,Louisiana,"Tangipahoa Parish, LA",70.6,1.2793
29374,Louisiana,"Tangipahoa Parish, LA",73.5,1.5245
29375,Louisiana,"Tangipahoa Parish, LA",75.2,1.5495
29376,Louisiana,"Tangipahoa Parish, LA",78.3,1.6858
29377,Louisiana,"Tangipahoa Parish, LA",81.8,2.357
29378,Louisiana,"Tangipahoa Parish, LA",74.0,1.3859
29379,Louisiana,"Tensas Parish, LA",82.8,3.6224
29380,Louisiana,"Tensas Parish, LA",78.30946714719724,1.8558322362542448
29381,Louisiana,"Tensas Parish, LA",77.7,1.8094
29382,Louisiana,"Terrebonne Parish, LA",76.8,2.1018
29383,Louisiana,"Terrebonne Parish, LA",74.3,2.5827
29384,Louisiana,"Terrebonne Parish, LA",72.0,1.19
29385,Louisiana,"Terrebonne Parish, LA",74.9,1.5282
29386,Louisiana,"Terrebonne Parish, LA",69.8,1.5196
29387,Louisiana,"Terrebonne Parish, LA",74.4,1.1189
29388,Louisiana,"Terrebonne Parish, LA",76.8,1.4954
29389,Louisiana,"Terrebonne Parish, LA",69.4,2.6398
29390,Louisiana,"Terrebonne Parish, LA",73.9,1.7426
29391,Louisiana,"Terrebonne Parish, LA",72.9,1.4466
29392,Louisiana,"Terrebonne Parish, LA",73.8,1.5524
29393,Louisiana,"Terrebonne Parish, LA",74.6,1.4343
29394,Louisiana,"Terrebonne Parish, LA",75.5,1.5156
29395,Louisiana,"Terrebonne Parish, LA",76.9,2.6576
29396,Louisiana,"Terrebonne Parish, LA",75.8,3.0319
29397,Louisiana,"Terrebonne Parish, LA",72.1,1.5638
29398,Louisiana,"Terrebonne Parish, LA",75.9,1.939
29399,Louisiana,"Terrebonne Parish, LA",74.6,2.7388
29400,Louisiana,"Terrebonne Parish, LA",79.5,1.5839
29401,Louisiana,"Terrebonne Parish, LA",78.30946714719724,1.8558322362542448
29402,Louisiana,"Terrebonne Parish, LA",79.2,1.1728
29403,Louisiana,Terrebonne Parish,78.30946714719724,1.8558322362542448
29404,Louisiana,"Union Parish, LA",74.8,2.4903
29405,Louisiana,"Union Parish, LA",72.6,0.7317
29406,Louisiana,"Union Parish, LA",74.0,1.7869
29407,Louisiana,"Union Parish, LA",71.9,1.5388
29408,Louisiana,"Union Parish, LA",74.7,1.097
29409,Louisiana,"Union Parish, LA",74.1,1.3462
29410,Louisiana,"Vermilion Parish, LA",78.0,1.1655
29411,Louisiana,"Vermilion Parish, LA",76.3,1.3646
29412,Louisiana,"Vermilion Parish, LA",72.0,1.3155
29413,Louisiana,"Vermilion Parish, LA",76.0,1.2141
29414,Louisiana,"Vermilion Parish, LA",78.2,0.9366
29415,Louisiana,"Vermilion Parish, LA",74.3,1.6274
29416,Louisiana,"Vermilion Parish, LA",74.1,1.3105
29417,Louisiana,"Vermilion Parish, LA",74.4,1.6463
29418,Louisiana,"Vermilion Parish, LA",77.7,1.5666
29419,Louisiana,"Vermilion Parish, LA",80.0,1.8195
29420,Louisiana,"Vermilion Parish, LA",78.8,1.8352
29421,Louisiana,"Vermilion Parish, LA",77.6,1.867
29422,Louisiana,Vermilion Parish,78.30946714719724,1.8558322362542448
29423,Louisiana,"Vernon Parish, LA",78.1,1.3756
29424,Louisiana,"Vernon Parish, LA",75.5,1.3991
29425,Louisiana,"Vernon Parish, LA",75.2,1.7965
29426,Louisiana,"Vernon Parish, LA",75.7,1.4219
29427,Louisiana,"Vernon Parish, LA",75.8,1.052
29428,Louisiana,"Vernon Parish, LA",75.7,1.1988
29429,Louisiana,"Vernon Parish, LA",78.30946714719724,1.8558322362542448
29430,Louisiana,"Vernon Parish, LA",78.30946714719724,1.8558322362542448
29431,Louisiana,"Vernon Parish, LA",78.30946714719724,1.8558322362542448
29432,Louisiana,"Vernon Parish, LA",78.30946714719724,1.8558322362542448
29433,Louisiana,"Vernon Parish, LA",76.0,1.2668
29434,Louisiana,"Vernon Parish, LA",80.6,2.2341
29435,Louisiana,"Washington Parish, LA",72.2,1.1296
29436,Louisiana,"Washington Parish, LA",78.4,2.4137
29437,Louisiana,"Washington Parish, LA",72.1,1.0964
29438,Louisiana,"Washington Parish, LA",71.2,1.5643
29439,Louisiana,"Washington Parish, LA",76.1,1.6512
29440,Louisiana,"Washington Parish, LA",78.8,1.5363
29441,Louisiana,"Washington Parish, LA",73.3,1.4218
29442,Louisiana,"Washington Parish, LA",68.9,1.3767
29443,Louisiana,"Washington Parish, LA",71.0,1.3976
29444,Louisiana,"Washington Parish, LA",78.30946714719724,1.8558322362542448
29445,Louisiana,"Washington Parish, LA",70.1,1.5919
29446,Louisiana,"Webster Parish, LA",77.3,2.3026
29447,Louisiana,"Webster Parish, LA",82.2,3.9121
29448,Louisiana,"Webster Parish, LA",71.6,2.8833
29449,Louisiana,"Webster Parish, LA",74.8,1.4658
29450,Louisiana,"Webster Parish, LA",74.0,0.8306
29451,Louisiana,"Webster Parish, LA",81.1,2.7706
29452,Louisiana,"Webster Parish, LA",71.5,1.2032
29453,Louisiana,"Webster Parish, LA",72.4,1.6039
29454,Louisiana,"Webster Parish, LA",67.9,1.7916
29455,Louisiana,"Webster Parish, LA",74.0,1.9312
29456,Louisiana,"Webster Parish, LA",79.1,1.6573
29457,Louisiana,"West Baton Rouge Parish, LA",74.8,2.0619
29458,Louisiana,"West Baton Rouge Parish, LA",74.4,1.609
29459,Louisiana,"West Baton Rouge Parish, LA",76.0,1.2055
29460,Louisiana,"West Baton Rouge Parish, LA",79.3,2.2642
29461,Louisiana,"West Baton Rouge Parish, LA",78.6,1.5801
29462,Louisiana,"West Carroll Parish, LA",74.9,1.1697
29463,Louisiana,"West Carroll Parish, LA",73.4,0.7164
29464,Louisiana,"West Carroll Parish, LA",78.1,1.6641
29465,Louisiana,"West Feliciana Parish, LA",73.5,1.326
29466,Louisiana,"West Feliciana Parish, LA",78.30946714719724,1.8558322362542448
29467,Louisiana,"West Feliciana Parish, LA",80.8,2.0021
29468,Louisiana,"Winn Parish, LA",77.0,1.5687
29469,Louisiana,"Winn Parish, LA",77.1,1.5037
29470,Louisiana,"Winn Parish, LA",71.4,1.5021
29471,Louisiana,"Winn Parish, LA",70.3,1.6468
29473,Maine,"Androscoggin County, ME",72.3,2.2928
29474,Maine,"Androscoggin County, ME",78.2,1.6134
29475,Maine,"Androscoggin County, ME",76.9,3.4381
29476,Maine,"Androscoggin County, ME",74.5,1.5679
29477,Maine,"Androscoggin County, ME",76.3,2.1944
29478,Maine,"Androscoggin County, ME",74.9,1.589
29479,Maine,"Androscoggin County, ME",79.7,1.8817
29480,Maine,"Androscoggin County, ME",78.30946714719724,1.8558322362542448
29481,Maine,"Androscoggin County, ME",70.4,3.192
29482,Maine,"Androscoggin County, ME",75.5,2.0012
29483,Maine,"Androscoggin County, ME",71.3,1.3932
29484,Maine,"Androscoggin County, ME",78.30946714719724,1.8558322362542448
29485,Maine,"Androscoggin County, ME",81.1,2.1486
29486,Maine,"Androscoggin County, ME",78.0,1.9205
29487,Maine,"Androscoggin County, ME",79.1,1.4593
29488,Maine,"Androscoggin County, ME",79.1,1.3896
29489,Maine,"Androscoggin County, ME",77.6,1.5668
29490,Maine,"Androscoggin County, ME",76.8,1.6508
29491,Maine,"Androscoggin County, ME",78.30946714719724,1.8558322362542448
29492,Maine,"Androscoggin County, ME",78.2,1.5427
29493,Maine,"Androscoggin County, ME",77.5,1.6723
29494,Maine,"Androscoggin County, ME",79.7,2.1388
29495,Maine,"Androscoggin County, ME",78.30946714719724,1.8558322362542448
29496,Maine,"Androscoggin County, ME",83.4,3.1617
29497,Maine,"Androscoggin County, ME",72.4,2.3792
29498,Maine,"Androscoggin County, ME",74.8,3.9067
29499,Maine,"Androscoggin County, ME",80.4,2.39
29500,Maine,"Androscoggin County, ME",78.3,1.2512
29501,Maine,"Aroostook County, ME",82.6,2.9126
29502,Maine,"Aroostook County, ME",74.8,1.4345
29503,Maine,"Aroostook County, ME",79.3,1.9167
29504,Maine,"Aroostook County, ME",76.1,2.5052
29505,Maine,"Aroostook County, ME",79.2,1.3526
29506,Maine,"Aroostook County, ME",77.4,1.7763
29507,Maine,"Aroostook County, ME",78.30946714719724,1.8558322362542448
29508,Maine,"Aroostook County, ME",76.4,2.6893
29509,Maine,"Aroostook County, ME",76.7,1.3252
29510,Maine,"Aroostook County, ME",78.4,2.0645
29511,Maine,"Aroostook County, ME",70.8,1.9411
29512,Maine,"Aroostook County, ME",77.9,2.9974
29513,Maine,"Aroostook County, ME",78.30946714719724,1.8558322362542448
29514,Maine,"Aroostook County, ME",76.4,1.8521
29515,Maine,"Aroostook County, ME",81.3,1.9187
29516,Maine,"Aroostook County, ME",78.6,1.4361
29517,Maine,"Aroostook County, ME",74.2,2.36
29518,Maine,"Aroostook County, ME",79.4,1.5967
29519,Maine,"Aroostook County, ME",80.7,2.0414
29520,Maine,"Aroostook County, ME",78.30946714719724,1.8558322362542448
29521,Maine,"Aroostook County, ME",78.30946714719724,1.8558322362542448
29522,Maine,"Aroostook County, ME",77.1,1.8593
29523,Maine,"Aroostook County, ME",80.1,1.7422
29524,Maine,"Aroostook County, ME",77.9,1.2159
29525,Maine,"Cumberland County, ME",77.6,2.7697
29526,Maine,"Cumberland County, ME",74.8,1.9452
29527,Maine,"Cumberland County, ME",78.30946714719724,1.8558322362542448
29528,Maine,"Cumberland County, ME",78.30946714719724,1.8558322362542448
29529,Maine,"Cumberland County, ME",78.30946714719724,1.8558322362542448
29530,Maine,"Cumberland County, ME",78.30946714719724,1.8558322362542448
29531,Maine,"Cumberland County, ME",78.30946714719724,1.8558322362542448
29532,Maine,"Cumberland County, ME",78.30946714719724,1.8558322362542448
29533,Maine,"Cumberland County, ME",78.1,2.0222
29534,Maine,"Cumberland County, ME",78.4,1.8809
29535,Maine,"Cumberland County, ME",78.30946714719724,1.8558322362542448
29536,Maine,"Cumberland County, ME",77.9,1.9809
29537,Maine,"Cumberland County, ME",81.9,2.7057
29538,Maine,"Cumberland County, ME",74.2,1.3623
29539,Maine,"Cumberland County, ME",76.0,2.617
29540,Maine,"Cumberland County, ME",81.4,1.6306
29541,Maine,"Cumberland County, ME",81.4,2.8011
29542,Maine,"Cumberland County, ME",76.9,1.7974
29543,Maine,"Cumberland County, ME",78.30946714719724,1.8558322362542448
29544,Maine,"Cumberland County, ME",86.0,3.9902
29545,Maine,"Cumberland County, ME",81.7,1.1042
29546,Maine,"Cumberland County, ME",84.7,1.6135
29547,Maine,"Cumberland County, ME",83.1,2.1157
29548,Maine,"Cumberland County, ME",78.1,1.7804
29549,Maine,"Cumberland County, ME",77.2,2.0345
29550,Maine,"Cumberland County, ME",77.4,1.2917
29551,Maine,"Cumberland County, ME",77.9,2.0336
29552,Maine,"Cumberland County, ME",77.1,1.5809
29553,Maine,"Cumberland County, ME",79.9,1.8866
29554,Maine,"Cumberland County, ME",78.5,1.8312
29555,Maine,"Cumberland County, ME",80.4,1.8321
29556,Maine,"Cumberland County, ME",78.7,1.6508
29557,Maine,"Cumberland County, ME",89.7,3.2636
29558,Maine,"Cumberland County, ME",82.3,3.3779
29559,Maine,"Cumberland County, ME",78.9,2.4254
29560,Maine,"Cumberland County, ME",78.30946714719724,1.8558322362542448
29561,Maine,"Cumberland County, ME",78.30946714719724,1.8558322362542448
29562,Maine,"Cumberland County, ME",82.2,1.2702
29563,Maine,"Cumberland County, ME",80.1,1.3831
29564,Maine,"Cumberland County, ME",84.0,1.8361
29565,Maine,"Cumberland County, ME",77.4,1.2668
29566,Maine,"Cumberland County, ME",80.7,1.6267
29567,Maine,"Cumberland County, ME",78.30946714719724,1.8558322362542448
29568,Maine,"Cumberland County, ME",78.6,2.463
29569,Maine,"Cumberland County, ME",78.5,1.5899
29570,Maine,"Cumberland County, ME",78.4,1.4122
29571,Maine,"Cumberland County, ME",77.6,1.8898
29572,Maine,"Cumberland County, ME",81.6,2.1573
29573,Maine,"Cumberland County, ME",80.3,1.7893
29574,Maine,"Cumberland County, ME",81.3,1.1534
29575,Maine,"Cumberland County, ME",79.2,2.0096
29576,Maine,"Cumberland County, ME",82.2,2.5448
29577,Maine,"Cumberland County, ME",81.3,1.9535
29578,Maine,"Cumberland County, ME",80.2,1.6299
29579,Maine,"Cumberland County, ME",77.0,1.7343
29580,Maine,"Cumberland County, ME",80.9,2.8391
29581,Maine,"Cumberland County, ME",83.6,3.2715
29582,Maine,"Cumberland County, ME",79.0,1.9531
29583,Maine,"Cumberland County, ME",79.9,2.1287
29584,Maine,"Cumberland County, ME",82.6,2.9202
29585,Maine,"Cumberland County, ME",84.0,3.0342
29586,Maine,"Cumberland County, ME",80.1,3.4249
29587,Maine,"Cumberland County, ME",80.7,1.9226
29588,Maine,"Cumberland County, ME",80.5,1.7409
29589,Maine,"Cumberland County, ME",81.8,1.7237
29590,Maine,"Cumberland County, ME",81.8,0.9799
29591,Maine,Cumberland County,78.30946714719724,1.8558322362542448
29592,Maine,"Franklin County, ME",78.30946714719724,1.8558322362542448
29593,Maine,"Franklin County, ME",78.30946714719724,1.8558322362542448
29594,Maine,"Franklin County, ME",79.6,2.1168
29595,Maine,"Franklin County, ME",78.6,1.7692
29596,Maine,"Franklin County, ME",79.8,1.5852
29597,Maine,"Franklin County, ME",75.9,1.5767
29598,Maine,"Franklin County, ME",80.7,2.0147
29599,Maine,"Franklin County, ME",77.1,1.5467
29600,Maine,"Franklin County, ME",75.5,1.7254
29601,Maine,"Hancock County, ME",78.30946714719724,1.8558322362542448
29602,Maine,"Hancock County, ME",78.9,1.8942
29603,Maine,"Hancock County, ME",76.7,2.0688
29604,Maine,"Hancock County, ME",77.8,1.8966
29605,Maine,"Hancock County, ME",74.6,1.6617
29606,Maine,"Hancock County, ME",81.4,2.0164
29607,Maine,"Hancock County, ME",75.0,1.6454
29608,Maine,"Hancock County, ME",79.0,1.0281
29609,Maine,"Hancock County, ME",79.8,1.1751
29610,Maine,"Hancock County, ME",84.3,2.0777
29611,Maine,"Hancock County, ME",84.7,2.8929
29612,Maine,"Hancock County, ME",78.6,2.1624
29613,Maine,"Hancock County, ME",80.3,2.3482
29614,Maine,"Hancock County, ME",84.3,2.4643
29615,Maine,"Hancock County, ME",83.3,1.7398
29616,Maine,"Hancock County, ME",79.9,1.8537
29617,Maine,"Hancock County, ME",79.0,1.2235
29618,Maine,Hancock County,78.30946714719724,1.8558322362542448
29619,Maine,"Kennebec County, ME",76.6,1.4725
29620,Maine,"Kennebec County, ME",73.6,2.0563
29621,Maine,"Kennebec County, ME",78.30946714719724,1.8558322362542448
29622,Maine,"Kennebec County, ME",70.9,1.6845
29623,Maine,"Kennebec County, ME",73.4,1.1192
29624,Maine,"Kennebec County, ME",76.0,1.0534
29625,Maine,"Kennebec County, ME",81.8,1.5203
29626,Maine,"Kennebec County, ME",79.0,3.028
29627,Maine,"Kennebec County, ME",79.1,1.6775
29628,Maine,"Kennebec County, ME",73.1,2.7351
29629,Maine,"Kennebec County, ME",80.5,1.7106
29630,Maine,"Kennebec County, ME",80.9,1.9478
29631,Maine,"Kennebec County, ME",83.8,3.0167
29632,Maine,"Kennebec County, ME",78.30946714719724,1.8558322362542448
29633,Maine,"Kennebec County, ME",77.5,2.1689
29634,Maine,"Kennebec County, ME",80.6,1.6405
29635,Maine,"Kennebec County, ME",83.9,1.9967
29636,Maine,"Kennebec County, ME",79.3,1.5754
29637,Maine,"Kennebec County, ME",78.30946714719724,1.8558322362542448
29638,Maine,"Kennebec County, ME",76.1,1.514
29639,Maine,"Kennebec County, ME",76.3,1.5372
29640,Maine,"Kennebec County, ME",80.9,2.5338
29641,Maine,"Kennebec County, ME",77.7,2.0411
29642,Maine,"Kennebec County, ME",78.7,2.7351
29643,Maine,"Kennebec County, ME",77.9,1.5074
29644,Maine,"Kennebec County, ME",78.8,1.7529
29645,Maine,"Kennebec County, ME",78.8,1.6452
29646,Maine,"Kennebec County, ME",74.1,1.2463
29647,Maine,"Kennebec County, ME",73.4,2.0175
29648,Maine,"Kennebec County, ME",78.0,1.165
29649,Maine,"Kennebec County, ME",78.3,3.34
29650,Maine,"Knox County, ME",79.9,1.4797
29651,Maine,"Knox County, ME",79.3,0.9593
29652,Maine,"Knox County, ME",78.30946714719724,1.8558322362542448
29653,Maine,"Knox County, ME",80.5,1.606
29654,Maine,"Knox County, ME",76.1,2.202
29655,Maine,"Knox County, ME",79.0,1.4876
29656,Maine,"Knox County, ME",77.8,1.426
29657,Maine,"Knox County, ME",78.30946714719724,1.8558322362542448
29658,Maine,"Knox County, ME",77.4,1.2499
29659,Maine,"Knox County, ME",80.8,1.9093
29660,Maine,Knox County,78.30946714719724,1.8558322362542448
29661,Maine,"Lincoln County, ME",77.3,1.459
29662,Maine,"Lincoln County, ME",78.0,1.5298
29663,Maine,"Lincoln County, ME",79.6,1.251
29664,Maine,"Lincoln County, ME",78.0,1.6085
29665,Maine,"Lincoln County, ME",79.2,1.2024
29666,Maine,"Lincoln County, ME",81.9,2.0621
29667,Maine,"Lincoln County, ME",78.30946714719724,1.8558322362542448
29668,Maine,"Lincoln County, ME",79.1,1.8287
29669,Maine,"Lincoln County, ME",78.30946714719724,1.8558322362542448
29670,Maine,Lincoln County,78.30946714719724,1.8558322362542448
29671,Maine,"Oxford County, ME",78.30946714719724,1.8558322362542448
29672,Maine,"Oxford County, ME",79.9,2.4745
29673,Maine,"Oxford County, ME",78.30946714719724,1.8558322362542448
29674,Maine,"Oxford County, ME",75.5,0.9828
29675,Maine,"Oxford County, ME",73.5,1.511
29676,Maine,"Oxford County, ME",81.7,2.0976
29677,Maine,"Oxford County, ME",82.7,2.9229
29678,Maine,"Oxford County, ME",80.5,1.296
29679,Maine,"Oxford County, ME",77.7,1.8444
29680,Maine,"Oxford County, ME",78.30946714719724,1.8558322362542448
29681,Maine,"Oxford County, ME",80.4,3.9872
29682,Maine,"Oxford County, ME",80.3,1.961
29683,Maine,"Oxford County, ME",78.30946714719724,1.8558322362542448
29684,Maine,"Oxford County, ME",78.9,2.2208
29685,Maine,"Oxford County, ME",78.30946714719724,1.8558322362542448
29686,Maine,"Oxford County, ME",76.5,1.6865
29687,Maine,"Oxford County, ME",79.5,1.5961
29688,Maine,"Penobscot County, ME",69.7,1.9849
29689,Maine,"Penobscot County, ME",77.2,1.3597
29690,Maine,"Penobscot County, ME",77.6,2.6791
29691,Maine,"Penobscot County, ME",78.30946714719724,1.8558322362542448
29692,Maine,"Penobscot County, ME",68.2,2.3759
29693,Maine,"Penobscot County, ME",73.3,3.3087
29694,Maine,"Penobscot County, ME",75.0,1.5186
29695,Maine,"Penobscot County, ME",80.4,1.6211
29696,Maine,"Penobscot County, ME",78.30946714719724,1.8558322362542448
29697,Maine,"Penobscot County, ME",73.3,2.3018
29698,Maine,"Penobscot County, ME",78.30946714719724,1.8558322362542448
29699,Maine,"Penobscot County, ME",77.1,1.2329
29700,Maine,"Penobscot County, ME",78.30946714719724,1.8558322362542448
29701,Maine,"Penobscot County, ME",78.30946714719724,1.8558322362542448
29702,Maine,"Penobscot County, ME",82.7,2.1143
29703,Maine,"Penobscot County, ME",78.30946714719724,1.8558322362542448
29704,Maine,"Penobscot County, ME",75.9,1.528
29705,Maine,"Penobscot County, ME",78.5,2.5338
29706,Maine,"Penobscot County, ME",79.6,2.2088
29707,Maine,"Penobscot County, ME",76.5,0.9659
29708,Maine,"Penobscot County, ME",77.3,1.916
29709,Maine,"Penobscot County, ME",78.2,2.0618
29710,Maine,"Penobscot County, ME",78.30946714719724,1.8558322362542448
29711,Maine,"Penobscot County, ME",79.5,1.8527
29712,Maine,"Penobscot County, ME",74.9,1.6207
29713,Maine,"Penobscot County, ME",79.5,1.9022
29714,Maine,"Penobscot County, ME",79.8,3.0254
29715,Maine,"Penobscot County, ME",78.30946714719724,1.8558322362542448
29716,Maine,"Penobscot County, ME",78.9,2.1668
29717,Maine,"Penobscot County, ME",79.4,2.5074
29718,Maine,"Penobscot County, ME",79.8,2.5345
29719,Maine,"Penobscot County, ME",78.30946714719724,1.8558322362542448
29720,Maine,"Penobscot County, ME",78.5,2.2864
29721,Maine,"Penobscot County, ME",80.1,2.6101
29722,Maine,"Penobscot County, ME",79.4,2.1322
29723,Maine,"Penobscot County, ME",74.6,1.5387
29724,Maine,"Penobscot County, ME",76.5,1.4066
29725,Maine,"Penobscot County, ME",78.30946714719724,1.8558322362542448
29726,Maine,"Penobscot County, ME",73.9,2.2239
29727,Maine,"Penobscot County, ME",79.8,1.2739
29728,Maine,"Penobscot County, ME",76.3,1.2862
29729,Maine,"Penobscot County, ME",77.2,1.3786
29730,Maine,"Penobscot County, ME",77.3,1.2693
29731,Maine,"Penobscot County, ME",76.4,1.2227
29732,Maine,"Penobscot County, ME",77.3,1.3567
29733,Maine,"Penobscot County, ME",78.30946714719724,1.8558322362542448
29734,Maine,"Piscataquis County, ME",77.2,2.3145
29735,Maine,"Piscataquis County, ME",78.30946714719724,1.8558322362542448
29736,Maine,"Piscataquis County, ME",78.30946714719724,1.8558322362542448
29737,Maine,"Piscataquis County, ME",76.4,1.8001
29738,Maine,"Piscataquis County, ME",77.2,1.0863
29739,Maine,"Piscataquis County, ME",79.4,1.5882
29740,Maine,"Piscataquis County, ME",72.8,2.092
29741,Maine,"Piscataquis County, ME",78.30946714719724,1.8558322362542448
29742,Maine,"Sagadahoc County, ME",78.30946714719724,1.8558322362542448
29743,Maine,"Sagadahoc County, ME",78.9,1.5292
29744,Maine,"Sagadahoc County, ME",80.8,1.3491
29745,Maine,"Sagadahoc County, ME",82.5,2.4116
29746,Maine,"Sagadahoc County, ME",84.5,2.0695
29747,Maine,"Sagadahoc County, ME",76.1,1.3433
29748,Maine,"Sagadahoc County, ME",75.0,1.6024
29749,Maine,"Sagadahoc County, ME",81.4,1.6885
29750,Maine,Sagadahoc County,78.30946714719724,1.8558322362542448
29751,Maine,"Somerset County, ME",78.30946714719724,1.8558322362542448
29752,Maine,"Somerset County, ME",79.6,3.2266
29753,Maine,"Somerset County, ME",76.3,2.709
29754,Maine,"Somerset County, ME",78.30946714719724,1.8558322362542448
